timeStamp;elapsed;label;responseCode;responseMessage;threadName;dataType;success;failureMessage;bytes;sentBytes;grpThreads;allThreads;URL;Latency;IdleTime;Connect;;;
1,67024E+12;350;HTTP Request;200;OK;Thread Group 1-329;text;TRUE;;1016;119;530;530;http://localhost:3001/;315;0;105;;;
1,67024E+12;405;HTTP Request;200;OK;Thread Group 1-274;text;TRUE;;1016;119;530;530;http://localhost:3001/;369;0;160;;;
1,67024E+12;421;HTTP Request;200;OK;Thread Group 1-109;text;TRUE;;1016;119;530;530;http://localhost:3001/;383;0;176;;;
1,67024E+12;339;HTTP Request;200;OK;Thread Group 1-342;text;TRUE;;1016;119;530;530;http://localhost:3001/;295;0;78;;;
1,67024E+12;423;HTTP Request;200;OK;Thread Group 1-15;text;TRUE;;1016;119;530;530;http://localhost:3001/;381;0;164;;;
1,67024E+12;420;HTTP Request;200;OK;Thread Group 1-11;text;TRUE;;1016;119;530;530;http://localhost:3001/;378;0;160;;;
1,67024E+12;420;HTTP Request;200;OK;Thread Group 1-79;text;TRUE;;1016;119;530;530;http://localhost:3001/;376;0;164;;;
1,67024E+12;406;HTTP Request;200;OK;Thread Group 1-275;text;TRUE;;1016;119;530;530;http://localhost:3001/;364;0;146;;;
1,67024E+12;362;HTTP Request;200;OK;Thread Group 1-318;text;TRUE;;1016;119;530;530;http://localhost:3001/;323;0;116;;;
1,67024E+12;421;HTTP Request;200;OK;Thread Group 1-22;text;TRUE;;1016;119;530;530;http://localhost:3001/;378;0;162;;;
1,67024E+12;414;HTTP Request;200;OK;Thread Group 1-254;text;TRUE;;1016;119;530;530;http://localhost:3001/;377;0;169;;;
1,67024E+12;421;HTTP Request;200;OK;Thread Group 1-161;text;TRUE;;1016;119;530;530;http://localhost:3001/;387;0;176;;;
1,67024E+12;394;HTTP Request;200;OK;Thread Group 1-287;text;TRUE;;1016;119;530;530;http://localhost:3001/;350;0;146;;;
1,67024E+12;418;HTTP Request;200;OK;Thread Group 1-29;text;TRUE;;1016;119;530;530;http://localhost:3001/;386;0;173;;;
1,67024E+12;349;HTTP Request;200;OK;Thread Group 1-330;text;TRUE;;1016;119;530;530;http://localhost:3001/;316;0;104;;;
1,67024E+12;414;HTTP Request;200;OK;Thread Group 1-230;text;TRUE;;1016;119;530;530;http://localhost:3001/;383;0;169;;;
1,67024E+12;286;HTTP Request;200;OK;Thread Group 1-390;text;TRUE;;1016;119;535;535;http://localhost:3001/;245;0;25;;;
1,67024E+12;418;HTTP Request;200;OK;Thread Group 1-166;text;TRUE;;1016;119;530;530;http://localhost:3001/;387;0;173;;;
1,67024E+12;267;HTTP Request;200;OK;Thread Group 1-412;text;TRUE;;1016;119;530;530;http://localhost:3001/;238;0;22;;;
1,67024E+12;420;HTTP Request;200;OK;Thread Group 1-262;text;TRUE;;1016;119;530;530;http://localhost:3001/;375;0;164;;;
1,67024E+12;418;HTTP Request;200;OK;Thread Group 1-235;text;TRUE;;1016;119;530;530;http://localhost:3001/;390;0;174;;;
1,67024E+12;421;HTTP Request;200;OK;Thread Group 1-70;text;TRUE;;1016;119;530;530;http://localhost:3001/;391;0;176;;;
1,67024E+12;422;HTTP Request;200;OK;Thread Group 1-67;text;TRUE;;1016;119;529;529;http://localhost:3001/;378;0;161;;;
1,67024E+12;162;HTTP Request;200;OK;Thread Group 1-467;text;TRUE;;1016;119;529;529;http://localhost:3001/;162;0;1;;;
1,67024E+12;421;HTTP Request;200;OK;Thread Group 1-69;text;TRUE;;1016;119;529;529;http://localhost:3001/;377;0;160;;;
1,67024E+12;275;HTTP Request;200;OK;Thread Group 1-408;text;TRUE;;1016;119;529;529;http://localhost:3001/;231;0;15;;;
1,67024E+12;376;HTTP Request;200;OK;Thread Group 1-303;text;TRUE;;1016;119;530;530;http://localhost:3001/;334;0;122;;;
1,67024E+12;418;HTTP Request;200;OK;Thread Group 1-134;text;TRUE;;1016;119;529;529;http://localhost:3001/;389;0;173;;;
1,67024E+12;418;HTTP Request;200;OK;Thread Group 1-71;text;TRUE;;1016;119;528;528;http://localhost:3001/;391;0;174;;;
1,67024E+12;250;HTTP Request;200;OK;Thread Group 1-426;text;TRUE;;1016;119;528;528;http://localhost:3001/;224;0;6;;;
1,67024E+12;419;HTTP Request;200;OK;Thread Group 1-200;text;TRUE;;1016;119;528;528;http://localhost:3001/;414;0;175;;;
1,67024E+12;364;HTTP Request;200;OK;Thread Group 1-316;text;TRUE;;1016;119;535;535;http://localhost:3001/;321;0;110;;;
1,67024E+12;421;HTTP Request;200;OK;Thread Group 1-128;text;TRUE;;1016;119;528;528;http://localhost:3001/;414;0;177;;;
1,67024E+12;172;HTTP Request;200;OK;Thread Group 1-481;text;TRUE;;1016;119;528;528;http://localhost:3001/;172;0;3;;;
1,67024E+12;418;HTTP Request;200;OK;Thread Group 1-138;text;TRUE;;1016;119;528;528;http://localhost:3001/;402;0;174;;;
1,67024E+12;418;HTTP Request;200;OK;Thread Group 1-179;text;TRUE;;1016;119;528;528;http://localhost:3001/;411;0;174;;;
1,67024E+12;418;HTTP Request;200;OK;Thread Group 1-44;text;TRUE;;1016;119;536;536;http://localhost:3001/;378;0;157;;;
1,67024E+12;421;HTTP Request;200;OK;Thread Group 1-54;text;TRUE;;1016;119;528;528;http://localhost:3001/;376;0;172;;;
1,67024E+12;418;HTTP Request;200;OK;Thread Group 1-211;text;TRUE;;1016;119;528;528;http://localhost:3001/;411;0;174;;;
1,67024E+12;347;HTTP Request;200;OK;Thread Group 1-333;text;TRUE;;1016;119;528;528;http://localhost:3001/;340;0;103;;;
1,67024E+12;358;HTTP Request;200;OK;Thread Group 1-321;text;TRUE;;1016;119;528;528;http://localhost:3001/;351;0;114;;;
1,67024E+12;248;HTTP Request;200;OK;Thread Group 1-427;text;TRUE;;1016;119;528;528;http://localhost:3001/;246;0;5;;;
1,67024E+12;401;HTTP Request;200;OK;Thread Group 1-278;text;TRUE;;1016;119;528;528;http://localhost:3001/;394;0;157;;;
1,67024E+12;421;HTTP Request;200;OK;Thread Group 1-241;text;TRUE;;1016;119;528;528;http://localhost:3001/;403;0;177;;;
1,67024E+12;284;HTTP Request;200;OK;Thread Group 1-391;text;TRUE;;1016;119;528;528;http://localhost:3001/;277;0;40;;;
1,67024E+12;414;HTTP Request;200;OK;Thread Group 1-248;text;TRUE;;1016;119;528;528;http://localhost:3001/;372;0;160;;;
1,67024E+12;421;HTTP Request;200;OK;Thread Group 1-116;text;TRUE;;1016;119;526;526;http://localhost:3001/;414;0;177;;;
1,67024E+12;422;HTTP Request;200;OK;Thread Group 1-201;text;TRUE;;1016;119;526;526;http://localhost:3001/;377;0;158;;;
1,67024E+12;285;HTTP Request;200;OK;Thread Group 1-375;text;TRUE;;1016;119;536;535;http://localhost:3001/;243;0;24;;;
1,67024E+12;289;HTTP Request;200;OK;Thread Group 1-383;text;TRUE;;1016;119;525;525;http://localhost:3001/;244;0;27;;;
1,67024E+12;418;HTTP Request;200;OK;Thread Group 1-23;text;TRUE;;1016;119;536;536;http://localhost:3001/;378;0;157;;;
1,67024E+12;420;HTTP Request;200;OK;Thread Group 1-151;text;TRUE;;1016;119;535;535;http://localhost:3001/;377;0;160;;;
1,67024E+12;288;HTTP Request;200;OK;Thread Group 1-363;text;TRUE;;1016;119;525;525;http://localhost:3001/;242;0;36;;;
1,67024E+12;334;HTTP Request;200;OK;Thread Group 1-346;text;TRUE;;1016;119;536;535;http://localhost:3001/;293;0;76;;;
1,67024E+12;422;HTTP Request;200;OK;Thread Group 1-105;text;TRUE;;1016;119;523;523;http://localhost:3001/;377;0;160;;;
1,67024E+12;423;HTTP Request;200;OK;Thread Group 1-224;text;TRUE;;1016;119;523;523;http://localhost:3001/;377;0;158;;;
1,67024E+12;423;HTTP Request;200;OK;Thread Group 1-55;text;TRUE;;1016;119;525;525;http://localhost:3001/;378;0;161;;;
1,67024E+12;248;HTTP Request;200;OK;Thread Group 1-428;text;TRUE;;1016;119;536;536;http://localhost:3001/;208;0;2;;;
1,67024E+12;422;HTTP Request;200;OK;Thread Group 1-107;text;TRUE;;1016;119;523;523;http://localhost:3001/;376;0;161;;;
1,67024E+12;423;HTTP Request;200;OK;Thread Group 1-132;text;TRUE;;1016;119;521;521;http://localhost:3001/;377;0;160;;;
1,67024E+12;423;HTTP Request;200;OK;Thread Group 1-234;text;TRUE;;1016;119;522;522;http://localhost:3001/;377;0;161;;;
1,67024E+12;425;HTTP Request;200;OK;Thread Group 1-112;text;TRUE;;1016;119;521;521;http://localhost:3001/;380;0;168;;;
1,67024E+12;420;HTTP Request;200;OK;Thread Group 1-205;text;TRUE;;1016;119;540;540;http://localhost:3001/;377;0;159;;;
1,67024E+12;422;HTTP Request;200;OK;Thread Group 1-155;text;TRUE;;1016;119;520;520;http://localhost:3001/;376;0;158;;;
1,67024E+12;423;HTTP Request;200;OK;Thread Group 1-216;text;TRUE;;1016;119;519;519;http://localhost:3001/;378;0;166;;;
1,67024E+12;163;HTTP Request;200;OK;Thread Group 1-471;text;TRUE;;1016;119;519;519;http://localhost:3001/;163;0;1;;;
1,67024E+12;275;HTTP Request;200;OK;Thread Group 1-404;text;TRUE;;1016;119;519;519;http://localhost:3001/;229;0;23;;;
1,67024E+12;284;HTTP Request;200;OK;Thread Group 1-373;text;TRUE;;1016;119;540;540;http://localhost:3001/;244;0;24;;;
1,67024E+12;393;HTTP Request;200;OK;Thread Group 1-291;text;TRUE;;1016;119;519;519;http://localhost:3001/;347;0;133;;;
1,67024E+12;419;HTTP Request;200;OK;Thread Group 1-199;text;TRUE;;1016;119;540;540;http://localhost:3001/;376;0;159;;;
1,67024E+12;252;HTTP Request;200;OK;Thread Group 1-430;text;TRUE;;1016;119;517;517;http://localhost:3001/;207;0;1;;;
1,67024E+12;422;HTTP Request;200;OK;Thread Group 1-111;text;TRUE;;1016;119;517;517;http://localhost:3001/;376;0;170;;;
1,67024E+12;363;HTTP Request;200;OK;Thread Group 1-320;text;TRUE;;1016;119;517;517;http://localhost:3001/;317;0;111;;;
1,67024E+12;417;HTTP Request;200;OK;Thread Group 1-163;text;TRUE;;1016;119;540;540;http://localhost:3001/;375;0;161;;;
1,67024E+12;337;HTTP Request;200;OK;Thread Group 1-345;text;TRUE;;1016;119;516;516;http://localhost:3001/;292;0;80;;;
1,67024E+12;255;HTTP Request;200;OK;Thread Group 1-419;text;TRUE;;1016;119;540;540;http://localhost:3001/;213;0;2;;;
1,67024E+12;389;HTTP Request;200;OK;Thread Group 1-290;text;TRUE;;1016;119;540;540;http://localhost:3001/;349;0;130;;;
1,67024E+12;419;HTTP Request;200;OK;Thread Group 1-226;text;TRUE;;1016;119;540;540;http://localhost:3001/;378;0;161;;;
1,67024E+12;418;HTTP Request;200;OK;Thread Group 1-68;text;TRUE;;1016;119;540;540;http://localhost:3001/;378;0;165;;;
1,67024E+12;348;HTTP Request;200;OK;Thread Group 1-332;text;TRUE;;1016;119;540;540;http://localhost:3001/;308;0;89;;;
1,67024E+12;423;HTTP Request;200;OK;Thread Group 1-48;text;TRUE;;1016;119;519;518;http://localhost:3001/;377;0;171;;;
1,67024E+12;421;HTTP Request;200;OK;Thread Group 1-218;text;TRUE;;1016;119;528;528;http://localhost:3001/;396;0;177;;;
1,67024E+12;280;HTTP Request;200;OK;Thread Group 1-400;text;TRUE;;1016;119;528;528;http://localhost:3001/;274;0;36;;;
1,67024E+12;288;HTTP Request;200;OK;Thread Group 1-360;text;TRUE;;1016;119;530;530;http://localhost:3001/;243;0;26;;;
1,67024E+12;420;HTTP Request;200;OK;Thread Group 1-162;text;TRUE;;1016;119;530;530;http://localhost:3001/;376;0;159;;;
1,67024E+12;414;HTTP Request;200;OK;Thread Group 1-269;text;TRUE;;1016;119;509;509;http://localhost:3001/;369;0;157;;;
1,67024E+12;423;HTTP Request;200;OK;Thread Group 1-187;text;TRUE;;1016;119;509;509;http://localhost:3001/;377;0;163;;;
1,67024E+12;423;HTTP Request;200;OK;Thread Group 1-1;text;TRUE;;1016;119;507;507;http://localhost:3001/;376;0;158;;;
1,67024E+12;422;HTTP Request;200;OK;Thread Group 1-172;text;TRUE;;1016;119;507;507;http://localhost:3001/;375;0;161;;;
1,67024E+12;289;HTTP Request;200;OK;Thread Group 1-364;text;TRUE;;1016;119;507;507;http://localhost:3001/;242;0;25;;;
1,67024E+12;426;HTTP Request;200;OK;Thread Group 1-244;text;TRUE;;1016;119;505;505;http://localhost:3001/;380;0;168;;;
1,67024E+12;163;HTTP Request;200;OK;Thread Group 1-512;text;TRUE;;1016;119;505;505;http://localhost:3001/;163;0;0;;;
1,67024E+12;289;HTTP Request;200;OK;Thread Group 1-382;text;TRUE;;1016;119;505;505;http://localhost:3001/;243;0;31;;;
1,67024E+12;289;HTTP Request;200;OK;Thread Group 1-358;text;TRUE;;1016;119;504;504;http://localhost:3001/;243;0;31;;;
1,67024E+12;426;HTTP Request;200;OK;Thread Group 1-165;text;TRUE;;1016;119;504;504;http://localhost:3001/;379;0;163;;;
1,67024E+12;424;HTTP Request;200;OK;Thread Group 1-204;text;TRUE;;1016;119;504;504;http://localhost:3001/;378;0;172;;;
1,67024E+12;423;HTTP Request;200;OK;Thread Group 1-91;text;TRUE;;1016;119;504;504;http://localhost:3001/;376;0;157;;;
1,67024E+12;423;HTTP Request;200;OK;Thread Group 1-89;text;TRUE;;1016;119;504;504;http://localhost:3001/;415;0;174;;;
1,67024E+12;426;HTTP Request;200;OK;Thread Group 1-26;text;TRUE;;1016;119;504;504;http://localhost:3001/;380;0;168;;;
1,67024E+12;371;HTTP Request;200;OK;Thread Group 1-312;text;TRUE;;1016;119;502;502;http://localhost:3001/;325;0;120;;;
1,67024E+12;426;HTTP Request;200;OK;Thread Group 1-88;text;TRUE;;1016;119;500;500;http://localhost:3001/;379;0;173;;;
1,67024E+12;423;HTTP Request;200;OK;Thread Group 1-124;text;TRUE;;1016;119;500;500;http://localhost:3001/;377;0;165;;;
1,67024E+12;423;HTTP Request;200;OK;Thread Group 1-237;text;TRUE;;1016;119;499;499;http://localhost:3001/;377;0;165;;;
1,67024E+12;344;HTTP Request;200;OK;Thread Group 1-340;text;TRUE;;1016;119;499;499;http://localhost:3001/;298;0;86;;;
1,67024E+12;423;HTTP Request;200;OK;Thread Group 1-131;text;TRUE;;1016;119;499;499;http://localhost:3001/;376;0;163;;;
1,67024E+12;423;HTTP Request;200;OK;Thread Group 1-3;text;TRUE;;1016;119;499;499;http://localhost:3001/;376;0;172;;;
1,67024E+12;423;HTTP Request;200;OK;Thread Group 1-42;text;TRUE;;1016;119;499;499;http://localhost:3001/;376;0;163;;;
1,67024E+12;426;HTTP Request;200;OK;Thread Group 1-156;text;TRUE;;1016;119;499;499;http://localhost:3001/;379;0;162;;;
1,67024E+12;424;HTTP Request;200;OK;Thread Group 1-171;text;TRUE;;1016;119;497;497;http://localhost:3001/;378;0;166;;;
1,67024E+12;376;HTTP Request;200;OK;Thread Group 1-308;text;TRUE;;1016;119;496;496;http://localhost:3001/;330;0;118;;;
1,67024E+12;426;HTTP Request;200;OK;Thread Group 1-144;text;TRUE;;1016;119;496;496;http://localhost:3001/;379;0;175;;;
1,67024E+12;426;HTTP Request;200;OK;Thread Group 1-207;text;TRUE;;1016;119;496;496;http://localhost:3001/;379;0;173;;;
1,67024E+12;378;HTTP Request;200;OK;Thread Group 1-306;text;TRUE;;1016;119;495;495;http://localhost:3001/;331;0;125;;;
1,67024E+12;374;HTTP Request;200;OK;Thread Group 1-311;text;TRUE;;1016;119;496;496;http://localhost:3001/;328;0;116;;;
1,67024E+12;163;HTTP Request;200;OK;Thread Group 1-513;text;TRUE;;1016;119;493;493;http://localhost:3001/;163;0;0;;;
1,67024E+12;424;HTTP Request;200;OK;Thread Group 1-98;text;TRUE;;1016;119;494;494;http://localhost:3001/;378;0;167;;;
1,67024E+12;423;HTTP Request;200;OK;Thread Group 1-96;text;TRUE;;1016;119;494;494;http://localhost:3001/;376;0;170;;;
1,67024E+12;424;HTTP Request;200;OK;Thread Group 1-250;text;TRUE;;1016;119;494;494;http://localhost:3001/;376;0;170;;;
1,67024E+12;292;HTTP Request;200;OK;Thread Group 1-357;text;TRUE;;1016;119;494;494;http://localhost:3001/;244;0;26;;;
1,67024E+12;259;HTTP Request;200;OK;Thread Group 1-424;text;TRUE;;1016;119;494;494;http://localhost:3001/;213;0;1;;;
1,67024E+12;424;HTTP Request;200;OK;Thread Group 1-168;text;TRUE;;1016;119;494;494;http://localhost:3001/;377;0;165;;;
1,67024E+12;350;HTTP Request;200;OK;Thread Group 1-335;text;TRUE;;1016;119;493;493;http://localhost:3001/;302;0;88;;;
1,67024E+12;425;HTTP Request;200;OK;Thread Group 1-59;text;TRUE;;1016;119;493;493;http://localhost:3001/;377;0;161;;;
1,67024E+12;401;HTTP Request;200;OK;Thread Group 1-284;text;TRUE;;1016;119;494;494;http://localhost:3001/;353;0;135;;;
1,67024E+12;425;HTTP Request;200;OK;Thread Group 1-260;text;TRUE;;1016;119;494;494;http://localhost:3001/;377;0;159;;;
1,67024E+12;425;HTTP Request;200;OK;Thread Group 1-61;text;TRUE;;1016;119;492;492;http://localhost:3001/;378;0;173;;;
1,67024E+12;425;HTTP Request;200;OK;Thread Group 1-225;text;TRUE;;1016;119;491;491;http://localhost:3001/;378;0;167;;;
1,67024E+12;273;HTTP Request;200;OK;Thread Group 1-406;text;TRUE;;1016;119;491;491;http://localhost:3001/;225;0;8;;;
1,67024E+12;427;HTTP Request;200;OK;Thread Group 1-119;text;TRUE;;1016;119;491;491;http://localhost:3001/;379;0;162;;;
1,67024E+12;425;HTTP Request;200;OK;Thread Group 1-58;text;TRUE;;1016;119;491;491;http://localhost:3001/;415;0;175;;;
1,67024E+12;388;HTTP Request;200;OK;Thread Group 1-297;text;TRUE;;1016;119;491;491;http://localhost:3001/;341;0;129;;;
1,67024E+12;346;HTTP Request;200;OK;Thread Group 1-339;text;TRUE;;1016;119;491;491;http://localhost:3001/;298;0;91;;;
1,67024E+12;427;HTTP Request;200;OK;Thread Group 1-115;text;TRUE;;1016;119;491;491;http://localhost:3001/;380;0;161;;;
1,67024E+12;424;HTTP Request;200;OK;Thread Group 1-214;text;TRUE;;1016;119;491;491;http://localhost:3001/;377;0;166;;;
1,67024E+12;424;HTTP Request;200;OK;Thread Group 1-232;text;TRUE;;1016;119;491;491;http://localhost:3001/;376;0;157;;;
1,67024E+12;424;HTTP Request;200;OK;Thread Group 1-142;text;TRUE;;1016;119;491;491;http://localhost:3001/;377;0;162;;;
1,67024E+12;164;HTTP Request;200;OK;Thread Group 1-474;text;TRUE;;1016;119;491;490;http://localhost:3001/;164;0;0;;;
1,67024E+12;284;HTTP Request;200;OK;Thread Group 1-402;text;TRUE;;1016;119;490;490;http://localhost:3001/;236;0;18;;;
1,67024E+12;424;HTTP Request;200;OK;Thread Group 1-175;text;TRUE;;1016;119;491;491;http://localhost:3001/;376;0;163;;;
1,67024E+12;420;HTTP Request;200;OK;Thread Group 1-40;text;TRUE;;1016;119;489;489;http://localhost:3001/;373;0;159;;;
1,67024E+12;378;HTTP Request;200;OK;Thread Group 1-307;text;TRUE;;1016;119;489;489;http://localhost:3001/;330;0;113;;;
1,67024E+12;424;HTTP Request;200;OK;Thread Group 1-249;text;TRUE;;1016;119;488;488;http://localhost:3001/;377;0;158;;;
1,67024E+12;420;HTTP Request;200;OK;Thread Group 1-265;text;TRUE;;1016;119;488;488;http://localhost:3001/;372;0;158;;;
1,67024E+12;290;HTTP Request;200;OK;Thread Group 1-370;text;TRUE;;1016;119;488;488;http://localhost:3001/;242;0;24;;;
1,67024E+12;424;HTTP Request;200;OK;Thread Group 1-24;text;TRUE;;1016;119;488;488;http://localhost:3001/;376;0;169;;;
1,67024E+12;427;HTTP Request;200;OK;Thread Group 1-215;text;TRUE;;1016;119;489;489;http://localhost:3001/;379;0;165;;;
1,67024E+12;425;HTTP Request;200;OK;Thread Group 1-43;text;TRUE;;1016;119;486;486;http://localhost:3001/;376;0;158;;;
1,67024E+12;426;HTTP Request;200;OK;Thread Group 1-56;text;TRUE;;1016;119;485;485;http://localhost:3001/;378;0;162;;;
1,67024E+12;271;HTTP Request;200;OK;Thread Group 1-415;text;TRUE;;1016;119;485;485;http://localhost:3001/;222;0;4;;;
1,67024E+12;426;HTTP Request;200;OK;Thread Group 1-100;text;TRUE;;1016;119;484;484;http://localhost:3001/;378;0;167;;;
1,67024E+12;291;HTTP Request;200;OK;Thread Group 1-369;text;TRUE;;1016;119;484;484;http://localhost:3001/;242;0;28;;;
1,67024E+12;165;HTTP Request;200;OK;Thread Group 1-475;text;TRUE;;1016;119;483;483;http://localhost:3001/;165;0;0;;;
1,67024E+12;264;HTTP Request;200;OK;Thread Group 1-422;text;TRUE;;1016;119;483;483;http://localhost:3001/;216;0;1;;;
1,67024E+12;363;HTTP Request;200;OK;Thread Group 1-323;text;TRUE;;1016;119;484;484;http://localhost:3001/;315;0;100;;;
1,67024E+12;425;HTTP Request;200;OK;Thread Group 1-152;text;TRUE;;1016;119;483;483;http://localhost:3001/;376;0;158;;;
1,67024E+12;428;HTTP Request;200;OK;Thread Group 1-103;text;TRUE;;1016;119;483;483;http://localhost:3001/;380;0;169;;;
1,67024E+12;420;HTTP Request;200;OK;Thread Group 1-267;text;TRUE;;1016;119;484;484;http://localhost:3001/;371;0;165;;;
1,67024E+12;425;HTTP Request;200;OK;Thread Group 1-10;text;TRUE;;1016;119;483;483;http://localhost:3001/;377;0;166;;;
1,67024E+12;375;HTTP Request;200;OK;Thread Group 1-310;text;TRUE;;1016;119;488;488;http://localhost:3001/;328;0;122;;;
1,67024E+12;428;HTTP Request;200;OK;Thread Group 1-147;text;TRUE;;1016;119;482;482;http://localhost:3001/;380;0;169;;;
1,67024E+12;428;HTTP Request;200;OK;Thread Group 1-149;text;TRUE;;1016;119;479;479;http://localhost:3001/;380;0;169;;;
1,67024E+12;341;HTTP Request;200;OK;Thread Group 1-344;text;TRUE;;1016;119;479;479;http://localhost:3001/;293;0;82;;;
1,67024E+12;425;HTTP Request;200;OK;Thread Group 1-220;text;TRUE;;1016;119;479;479;http://localhost:3001/;377;0;171;;;
1,67024E+12;280;HTTP Request;200;OK;Thread Group 1-407;text;TRUE;;1016;119;479;479;http://localhost:3001/;231;0;14;;;
1,67024E+12;425;HTTP Request;200;OK;Thread Group 1-189;text;TRUE;;1016;119;479;479;http://localhost:3001/;376;0;169;;;
1,67024E+12;351;HTTP Request;200;OK;Thread Group 1-336;text;TRUE;;1016;119;478;478;http://localhost:3001/;302;0;86;;;
1,67024E+12;427;HTTP Request;200;OK;Thread Group 1-73;text;TRUE;;1016;119;478;478;http://localhost:3001/;377;0;171;;;
1,67024E+12;274;HTTP Request;200;OK;Thread Group 1-411;text;TRUE;;1016;119;477;477;http://localhost:3001/;225;0;19;;;
1,67024E+12;337;HTTP Request;200;OK;Thread Group 1-349;text;TRUE;;1016;119;477;477;http://localhost:3001/;287;0;70;;;
1,67024E+12;166;HTTP Request;200;OK;Thread Group 1-515;text;TRUE;;1016;119;475;475;http://localhost:3001/;166;0;0;;;
1,67024E+12;363;HTTP Request;200;OK;Thread Group 1-324;text;TRUE;;1016;119;475;475;http://localhost:3001/;313;0;99;;;
1,67024E+12;429;HTTP Request;200;OK;Thread Group 1-136;text;TRUE;;1016;119;475;475;http://localhost:3001/;380;0;166;;;
1,67024E+12;293;HTTP Request;200;OK;Thread Group 1-356;text;TRUE;;1016;119;475;475;http://localhost:3001/;243;0;25;;;
1,67024E+12;426;HTTP Request;200;OK;Thread Group 1-28;text;TRUE;;1016;119;475;475;http://localhost:3001/;377;0;161;;;
1,67024E+12;427;HTTP Request;200;OK;Thread Group 1-252;text;TRUE;;1016;119;475;475;http://localhost:3001/;377;0;160;;;
1,67024E+12;422;HTTP Request;200;OK;Thread Group 1-36;text;TRUE;;1016;119;475;475;http://localhost:3001/;372;0;156;;;
1,67024E+12;427;HTTP Request;200;OK;Thread Group 1-80;text;TRUE;;1016;119;475;475;http://localhost:3001/;377;0;159;;;
1,67024E+12;426;HTTP Request;200;OK;Thread Group 1-157;text;TRUE;;1016;119;475;475;http://localhost:3001/;377;0;163;;;
1,67024E+12;426;HTTP Request;200;OK;Thread Group 1-106;text;TRUE;;1016;119;473;473;http://localhost:3001/;377;0;166;;;
1,67024E+12;426;HTTP Request;200;OK;Thread Group 1-104;text;TRUE;;1016;119;473;473;http://localhost:3001/;377;0;166;;;
1,67024E+12;426;HTTP Request;200;OK;Thread Group 1-92;text;TRUE;;1016;119;473;473;http://localhost:3001/;377;0;164;;;
1,67024E+12;426;HTTP Request;200;OK;Thread Group 1-153;text;TRUE;;1016;119;472;472;http://localhost:3001/;377;0;166;;;
1,67024E+12;390;HTTP Request;200;OK;Thread Group 1-298;text;TRUE;;1016;119;472;471;http://localhost:3001/;341;0;130;;;
1,67024E+12;292;HTTP Request;200;OK;Thread Group 1-379;text;TRUE;;1016;119;471;471;http://localhost:3001/;242;0;25;;;
1,67024E+12;426;HTTP Request;200;OK;Thread Group 1-49;text;TRUE;;1016;119;470;470;http://localhost:3001/;376;0;158;;;
1,67024E+12;422;HTTP Request;200;OK;Thread Group 1-159;text;TRUE;;1016;119;469;469;http://localhost:3001/;372;0;157;;;
1,67024E+12;340;HTTP Request;200;OK;Thread Group 1-347;text;TRUE;;1016;119;468;468;http://localhost:3001/;290;0;77;;;
1,67024E+12;426;HTTP Request;200;OK;Thread Group 1-173;text;TRUE;;1016;119;468;468;http://localhost:3001/;377;0;166;;;
1,67024E+12;334;HTTP Request;200;OK;Thread Group 1-353;text;TRUE;;1016;119;468;468;http://localhost:3001/;284;0;67;;;
1,67024E+12;429;HTTP Request;200;OK;Thread Group 1-72;text;TRUE;;1016;119;468;468;http://localhost:3001/;379;0;163;;;
1,67024E+12;428;HTTP Request;200;OK;Thread Group 1-210;text;TRUE;;1016;119;468;468;http://localhost:3001/;377;0;161;;;
1,67024E+12;167;HTTP Request;200;OK;Thread Group 1-518;text;TRUE;;1016;119;468;468;http://localhost:3001/;166;0;1;;;
1,67024E+12;293;HTTP Request;200;OK;Thread Group 1-377;text;TRUE;;1016;119;468;468;http://localhost:3001/;243;0;25;;;
1,67024E+12;344;HTTP Request;200;OK;Thread Group 1-343;text;TRUE;;1016;119;468;468;http://localhost:3001/;295;0;89;;;
1,67024E+12;425;HTTP Request;200;OK;Thread Group 1-263;text;TRUE;;1016;119;465;465;http://localhost:3001/;374;0;157;;;
1,67024E+12;423;HTTP Request;200;OK;Thread Group 1-198;text;TRUE;;1016;119;465;465;http://localhost:3001/;372;0;167;;;
1,67024E+12;428;HTTP Request;200;OK;Thread Group 1-177;text;TRUE;;1016;119;464;464;http://localhost:3001/;378;0;168;;;
1,67024E+12;427;HTTP Request;200;OK;Thread Group 1-219;text;TRUE;;1016;119;461;461;http://localhost:3001/;376;0;169;;;
1,67024E+12;427;HTTP Request;200;OK;Thread Group 1-238;text;TRUE;;1016;119;461;461;http://localhost:3001/;377;0;166;;;
1,67024E+12;428;HTTP Request;200;OK;Thread Group 1-221;text;TRUE;;1016;119;461;461;http://localhost:3001/;378;0;159;;;
1,67024E+12;427;HTTP Request;200;OK;Thread Group 1-74;text;TRUE;;1016;119;461;461;http://localhost:3001/;377;0;173;;;
1,67024E+12;293;HTTP Request;200;OK;Thread Group 1-367;text;TRUE;;1016;119;461;461;http://localhost:3001/;242;0;28;;;
1,67024E+12;267;HTTP Request;200;OK;Thread Group 1-421;text;TRUE;;1016;119;461;461;http://localhost:3001/;217;0;3;;;
1,67024E+12;273;HTTP Request;200;OK;Thread Group 1-416;text;TRUE;;1016;119;461;461;http://localhost:3001/;223;0;13;;;
